date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:41:02	774683/774683	---M-Z	200	added ('OK')	text/html	etag:W/%22f1d1fef2ffeee1817a0f6c1ce3a2e27c%22	https://www.merlinshredding.com/	C:/Users/thega/Downloads/Test/www.merlinshredding.com/index.html	(from )
07:41:02	508/508	---M-Z	200	added ('OK')	text/plain	date:Tue,%2009%20Dec%202025%2010:39:46%20GMT	https://www.merlinshredding.com/robots.txt		(from )
07:41:02	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:41:02%20GMT	http://static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/606c221769249347dfe9c83d/1617699355678/cover-02.jpg?format=1500w	C:/Users/thega/Downloads/Test/static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/606c221769249347dfe9c83d/1617699355678/cover-02.026f7.delayed	(from https://www.merlinshredding.com/)
07:41:06	19322/19322	---M--	200	added ('OK')	text/javascript	date:Tue,%2009%20Dec%202025%2012:41:03%20GMT	http://use.typekit.net/ik/G5nEeSMuu9ULzK4GLPOA0-rIjLKYCrRrAqpQnYx36qqfelJIfFHN4UJLFRbh52jhWDj3F2i8FewhZeZRFR9XFemqFRFRFD9tZs7-MkG0jAFu-WsoShFGZAsude80ZkoRdhXCHKoyjamTiY8Djhy8ZYmC-Ao1Oco8if37OcBDOcu8OfG0j14zd1T8OAZCdai8SKuy-hsaO1FUiABkZWF3jAF8OcFzdP37O1FUiABkZWF3jAF8ShFGZAsude80ZkoRdhXCjAFu-WsoShFGZAsude80ZkoRdhXCjAFu-WsoShFGZAsude80Zko0ZWbCjWw0dA9Cj14zd1T8OAZCdai8SKuy-hsaO1FUiABkZWF3jAF8OcFzdPUCdhFydeyzSabCdAmkde80ShykZAsq-Ao1OcFzdPUDSWmyScmDSeBRZWFR-emqiAUTdcS0jhNlOYiaikoyjamTiY8Djhy8ZYmC-Ao1OcFzdPUaiaS0jAFu-WsoShFGZAsude80Zko0ZWbCiaiaOcBDOcu8OYiaikoKScN0pc9lZcUzihmkOABnZYS0SaBujW48Sagyjh90jhNlOYiaikolZW4C-AoD-Y48ZesTdcS0jhNlOYiaikoDSWmyScmDSeBRZWFR-emqiAUTdcS0jhNlJ6U3ScNt-AuyOAozicIKfcl8SeU8SKuDieb7fbRKHyMMeMw6MKG4fHvgIMMjgfMfH6GJCwbgIMMjgPMfH6qJnbIbMg6eJMJ7fbKOMsMMeMS6MKG4f5w7IMMj2PMfH6qJCMIbMg65JMJ7fbK0MsMMegM6MKG4fJ3gIMMjIPMfH6qJqqXbMs6BJMHbMZHftHXe.js	C:/Users/thega/Downloads/Test/use.typekit.net/ik/G5nEeSMuu9ULzK4GLPOA0-rIjLKYCrRrAqpQnYx36qqfelJIfFHN4UJLFRbh52jhWDj3F2i8FewhZeZRFR9XFemqFRFRFD9tZs7-MkG0jAFu-WsoShFGZAsude80ZkoRdhXCHKoyjamTiY8Djhy8ZYmC-Ao1Oco8if37OcBDOcu8OfG0j14zd1T8OAZ	(from https://www.merlinshredding.com/)
07:41:08	42387/42387	---M--	200	added ('OK')	text/javascript	etag:%22848ddcc7a5193f9dbeb177386b6c0dda%22	http://assets.squarespace.com/@sqs/polyfiller/1.6/legacy.js	C:/Users/thega/Downloads/Test/assets.squarespace.com/@sqs/polyfiller/1.6/legacy.js	(from https://www.merlinshredding.com/)
07:41:13	44836/44836	---M--	200	added ('OK')	text/javascript	etag:%22ed4c8d6562f27dd12ea7149c3714a97f%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-4a98261b40dbacc4-min.en-US.js	C:/Users/thega/Downloads/Test/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-4a98261b40dbacc4-min.en-US.js	(from https://www.merlinshredding.com/)
07:41:13	73576/73576	---M--	200	added ('OK')	image/jpeg	etag:CPqgjduf6e8CEAE=	https://images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1617699352192-3JKIALA1J6R0EFWW4XAL/cover-02.jpg?content-type=image%2Fjpeg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1617699352192-3JKIALA1J6R0EFWW4XAL/cover-02ee8a.jpg	(from https://www.merlinshredding.com/)
07:41:21	117609/117609	---M--	200	added ('OK')	text/javascript	etag:%22fe0d53a94823df972dbf107bf190771a%22	http://assets.squarespace.com/@sqs/polyfiller/1.6/modern.js	C:/Users/thega/Downloads/Test/assets.squarespace.com/@sqs/polyfiller/1.6/modern.js	(from https://www.merlinshredding.com/)
07:41:28	91514/91514	---M--	200	added ('OK')	text/javascript	etag:%220954d3e190bd3f089872c4b0798c8b40%22	http://assets.squarespace.com/universal/scripts-compressed/cldr-resource-pack-22ed584d99d9b83d-min.en-US.js	C:/Users/thega/Downloads/Test/assets.squarespace.com/universal/scripts-compressed/cldr-resource-pack-22ed584d99d9b83d-min.en-US.js	(from https://www.merlinshredding.com/)
07:41:53	245912/245912	---M--	200	added ('OK')	text/javascript	etag:%2271fa227a435b24aec95da4f5e620f00f%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-fbd854d40b0804b7-min.en-US.js	C:/Users/thega/Downloads/Test/assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-fbd854d40b0804b7-min.en-US.js	(from https://www.merlinshredding.com/)
07:41:59	29216/29216	---M--	200	added ('OK')	text/javascript	etag:%22bfa777ea7fdc21c26373a03a9f589def%22	http://assets.squarespace.com/universal/scripts-compressed/performance-9e9becad3f889213-min.en-US.js	C:/Users/thega/Downloads/Test/assets.squarespace.com/universal/scripts-compressed/performance-9e9becad3f889213-min.en-US.js	(from https://www.merlinshredding.com/)
07:41:59	969/969	---M--	200	added ('OK')	text/css	etag:%225b9a73aaa52e75b878fff4d388e54483%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.button/23adf1a1-4dab-4e71-86c8-1c2ffc4005d0_173/website.components.button.styles.css	C:/Users/thega/Downloads/Test/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.button/23adf1a1-4dab-4e71-86c8-1c2ffc4005d0_173/website.components.button.styles.css	(from https://www.merlinshredding.com/)
07:42:11	107/107	---M--	200	added ('OK')	text/css	etag:%22f35d738d9565e65328fa909f074ff6e4%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.spacer/56b7cd39-e5ce-4d12-a6bc-3cfeb962ae44_326/website.components.spacer.styles.css	C:/Users/thega/Downloads/Test/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.spacer/56b7cd39-e5ce-4d12-a6bc-3cfeb962ae44_326/website.components.spacer.styles.css	(from https://www.merlinshredding.com/)
07:42:23	1/1	---M--	200	added ('OK')	text/css	etag:%2268b329da9893e34099c7d8ad5cb9c940%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.code/67329de6-2556-4555-90a3-e28bdd8170a3_49/website.components.code.styles.css	C:/Users/thega/Downloads/Test/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.code/67329de6-2556-4555-90a3-e28bdd8170a3_49/website.components.code.styles.css	(from https://www.merlinshredding.com/)
07:42:24	3454/3454	---MCZ	200	added ('OK')	application/javascript	etag:W/%2216dc53e6a4748083d2f83087bb265895%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.code/67329de6-2556-4555-90a3-e28bdd8170a3_49/website.components.code.visitor.js	C:/Users/thega/Downloads/Test/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.code/67329de6-2556-4555-90a3-e28bdd8170a3_49/website.components.code.visitor.js	(from https://www.merlinshredding.com/)
07:42:36	272/272	---M--	200	added ('OK')	application/javascript	etag:%228dd0ab3844eac16c3a96f84ab5bcae86%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.button/23adf1a1-4dab-4e71-86c8-1c2ffc4005d0_173/website.components.button.visitor.js	C:/Users/thega/Downloads/Test/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.button/23adf1a1-4dab-4e71-86c8-1c2ffc4005d0_173/website.components.button.visitor.js	(from https://www.merlinshredding.com/)
07:42:49	272/272	---M--	200	added ('OK')	application/javascript	etag:%224baeb45bb0baa921ac2668f21e048d4f%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.spacer/56b7cd39-e5ce-4d12-a6bc-3cfeb962ae44_326/website.components.spacer.visitor.js	C:/Users/thega/Downloads/Test/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.spacer/56b7cd39-e5ce-4d12-a6bc-3cfeb962ae44_326/website.components.spacer.visitor.js	(from https://www.merlinshredding.com/)
07:42:55	1552991/1552991	---M-Z	200	added ('OK')	text/css	date:Tue,%2009%20Dec%202025%2012:42:49%20GMT	https://static1.squarespace.com/static/versioned-site-css/6047e4c6dfc6544ed63c758e/148/5c5a519771c10ba3470d8101/6047e4c6dfc6544ed63c75a8/1712/site.css	C:/Users/thega/Downloads/Test/static1.squarespace.com/static/versioned-site-css/6047e4c6dfc6544ed63c758e/148/5c5a519771c10ba3470d8101/6047e4c6dfc6544ed63c75a8/1712/site.css	(from https://www.merlinshredding.com/)
07:43:02	583753/583753	---MCZ	200	added ('OK')	text/html	etag:W/%22dd3865e78f5bc1f3e129769105055a24--gzip%22	https://www.merlinshredding.com/our-services	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services.html	(from https://www.merlinshredding.com/)
07:43:04	386977/386977	---M-Z	200	added ('OK')	text/html	etag:W/%2239f0b70ebe29993e8e365169bd2edc0a--gzip%22	https://www.merlinshredding.com/about-us	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about-us.html	(from https://www.merlinshredding.com/)
07:43:04	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2009%20Dec%202025%2012:43:04%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/thega/Downloads/Test/www.googletagmanager.com/gtm.155445.delayed	(from https://www.merlinshredding.com/)
07:43:07	367376/367376	---M-Z	200	added ('OK')	text/css	date:Tue,%2009%20Dec%202025%2012:43:05%20GMT	https://static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/versioned-assets/1765218803633-WH5J0Q4OSYVTLIRSITIO/static.css	C:/Users/thega/Downloads/Test/static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/versioned-assets/1765218803633-WH5J0Q4OSYVTLIRSITIO/static.css	(from https://www.merlinshredding.com/)
07:43:08	729274/729274	---M--	200	added ('OK')	text/javascript	etag:%22e823053a9ec8423c0a9c40480c9ddc15%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-1bbb91f42bf835f6-min.en-US.js	C:/Users/thega/Downloads/Test/assets.squarespace.com/universal/scripts-compressed/common-vendors-1bbb91f42bf835f6-min.en-US.js	(from https://www.merlinshredding.com/)
07:43:11	127817/127817	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Dec%202025%2012:43:08%20GMT	https://www.merlinshredding.com/cart	C:/Users/thega/Downloads/Test/www.merlinshredding.com/cart.html	(from https://www.merlinshredding.com/)
07:43:15	35350/35350	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Dec%202025%2012:43:09%20GMT	http://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1617042006084-3L4XY3IRWJLV6B6M0ABL/Merlin_Horizontal_Logo_White.png?format=1500w	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1617042006084-3L4XY3IRWJLV6B6M0ABL/Merlin_Horizontal_Logo_White26f7.png	(from https://www.merlinshredding.com/)
07:43:15	857780/857780	---M--	200	added ('OK')	text/javascript	etag:%2295e588ae39cdec31508f47e3cc14a6d4%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-moment-js-vendor-6f2a1f6ec9a41489-min.en-US.js	C:/Users/thega/Downloads/Test/assets.squarespace.com/universal/scripts-compressed/extract-css-moment-js-vendor-6f2a1f6ec9a41489-min.en-US.js	(from https://www.merlinshredding.com/)
07:43:16	178194/178194	---MCZ	200	added ('OK')	text/html	etag:W/%228291d9d4e56ed18e11c3443fc791a3e6--gzip%22	https://www.merlinshredding.com/destruction-of-electronics	C:/Users/thega/Downloads/Test/www.merlinshredding.com/destruction-of-electronics.html	(from https://www.merlinshredding.com/)
07:43:17	365693/365693	---M-Z	200	added ('OK')	text/html	etag:W/%22d9e826a00c73a724f5fb7f440a1cc254%22	https://www.merlinshredding.com/paper-shredding	C:/Users/thega/Downloads/Test/www.merlinshredding.com/paper-shredding.html	(from https://www.merlinshredding.com/)
07:43:18	171741/171741	---M-Z	200	added ('OK')	text/html	etag:W/%22c9d191fdf1898c4e0df60a20fab1db50%22	https://www.merlinshredding.com/textile-shredding	C:/Users/thega/Downloads/Test/www.merlinshredding.com/textile-shredding.html	(from https://www.merlinshredding.com/)
07:43:21	171870/171870	---MCZ	200	added ('OK')	text/html	etag:W/%22d897eb357f83e80ab8ebe8afb0583cc1--gzip%22	https://www.merlinshredding.com/specialty-destruction-projects	C:/Users/thega/Downloads/Test/www.merlinshredding.com/specialty-destruction-projects.html	(from https://www.merlinshredding.com/)
07:43:23	172014/172014	---MCZ	200	added ('OK')	text/html	etag:W/%22b93af083f674dce4e636911b92eccd0c--gzip%22	https://www.merlinshredding.com/residential-mobile-shredding	C:/Users/thega/Downloads/Test/www.merlinshredding.com/residential-mobile-shredding.html	(from https://www.merlinshredding.com/)
07:43:23	190178/190178	---MCZ	200	added ('OK')	text/html	etag:W/%220f1d0eb070a5fdd7189a5c8157d057c9--gzip%22	https://www.merlinshredding.com/secure-bins-and-consoles	C:/Users/thega/Downloads/Test/www.merlinshredding.com/secure-bins-and-consoles.html	(from https://www.merlinshredding.com/)
07:43:26	172934/172934	---MCZ	200	added ('OK')	text/html	etag:W/%22203a5ba6737e764395872d974b127fcb--gzip%22	https://www.merlinshredding.com/calgary-southern-alberta-mobile-shredding	C:/Users/thega/Downloads/Test/www.merlinshredding.com/calgary-southern-alberta-mobile-shredding.html	(from https://www.merlinshredding.com/)
07:43:28	175130/175130	---MCZ	200	added ('OK')	text/html	etag:W/%222eab8bf85745e02c95aa2d006a2a81ca--gzip%22	https://www.merlinshredding.com/edmonton-northern-alberta-mobile-shredding	C:/Users/thega/Downloads/Test/www.merlinshredding.com/edmonton-northern-alberta-mobile-shredding.html	(from https://www.merlinshredding.com/)
07:43:32	468605/468605	---MCZ	200	added ('OK')	text/html	etag:W/%224f297d0e6a45c92b6ea07da7bde8c911--gzip%22	https://www.merlinshredding.com/red-deer-central-alberta-mobile-shredding	C:/Users/thega/Downloads/Test/www.merlinshredding.com/red-deer-central-alberta-mobile-shredding.html	(from https://www.merlinshredding.com/)
07:43:32	164067/164067	---MCZ	200	added ('OK')	text/html	etag:W/%2279fed181599f72e28e0286b1be5d5bc6--gzip%22	https://www.merlinshredding.com/shred-events	C:/Users/thega/Downloads/Test/www.merlinshredding.com/shred-events.html	(from https://www.merlinshredding.com/)
07:43:34	200593/200593	---M-Z	200	added ('OK')	text/html	etag:W/%22bfada80ca4ee291803abe0aa6bef049f--gzip%22	https://www.merlinshredding.com/environmental-impact	C:/Users/thega/Downloads/Test/www.merlinshredding.com/environmental-impact.html	(from https://www.merlinshredding.com/)
07:43:34	307874/307874	---MCZ	200	added ('OK')	text/html	etag:W/%2200867b6d026b292010af2d098c40895d--gzip%22	https://www.merlinshredding.com/faqs	C:/Users/thega/Downloads/Test/www.merlinshredding.com/faqs.html	(from https://www.merlinshredding.com/)
07:43:38	163373/163373	---M-Z	200	added ('OK')	text/html	etag:W/%22ea24fc0c613fed840481d3dc3d76986b--gzip%22	https://www.merlinshredding.com/request-quote	C:/Users/thega/Downloads/Test/www.merlinshredding.com/request-quote.html	(from https://www.merlinshredding.com/)
07:43:38	204784/204784	---MCZ	200	added ('OK')	text/html	etag:W/%22c8dd6ad01cd57ec64f8eeac23c18c3ac--gzip%22	https://www.merlinshredding.com/blog	C:/Users/thega/Downloads/Test/www.merlinshredding.com/blog.html	(from https://www.merlinshredding.com/)
07:43:39	143568/143568	---MCZ	200	added ('OK')	text/html	etag:W/%22faf8364e955971c3daa747c377f277d7--gzip%22	https://www.merlinshredding.com/contact-us	C:/Users/thega/Downloads/Test/www.merlinshredding.com/contact-us.html	(from https://www.merlinshredding.com/)
07:43:44	0/0	---M--	302	error ('Found')	text/html	etag:W/%2240c44855c8d9baf3d69cd1b395cfa39a%22	https://www.merlinshredding.com/our-services-folder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services-folder.28.delayed	(from https://www.merlinshredding.com/)
07:43:44	0/0	---MC-	302	error ('Found')	text/html	etag:W/%223ef52e7fe24b30b6b78b2b3c7d09171b%22	https://www.merlinshredding.com/areas-we-service-1	C:/Users/thega/Downloads/Test/www.merlinshredding.com/areas-we-service-1.29.delayed	(from https://www.merlinshredding.com/)
07:43:45	0/0	---MC-	302	error ('Found')	text/html	etag:W/%22fc81ad5c40de57d7d7109249a3f671c0%22	https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.2a.delayed	(from https://www.merlinshredding.com/)
07:43:54	1136513/1136513	---M--	200	added ('OK')	text/javascript	etag:%22cb6a963a1416b53f2a9a7ced0db8b123%22	http://assets.squarespace.com/universal/scripts-compressed/common-8b2dcb964e04339b-min.en-US.js	C:/Users/thega/Downloads/Test/assets.squarespace.com/universal/scripts-compressed/common-8b2dcb964e04339b-min.en-US.js	(from https://www.merlinshredding.com/)
07:43:54	310234/310234	---M--	200	added ('OK')	image/jpeg	etag:COn594uSpO8CEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1615324870280-BZ2FP7ZQZPQOATZGM2V3/AdobeStock_203623925.jpeg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1615324870280-BZ2FP7ZQZPQOATZGM2V3/AdobeStock_203623925.jpg	(from https://www.merlinshredding.com/)
07:43:54	308580/308580	---M--	200	added ('OK')	image/jpeg	etag:CNCyqorEyvICEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1629838099205-3OD3CEMZHBR9M7OQZQJJ/Merlin+Shredding+Edmonton.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1629838099205-3OD3CEMZHBR9M7OQZQJJ/Merlin+Shredding+Edmonton.jpg	(from https://www.merlinshredding.com/)
